session_id,real_session_id,education_level,accomplishment,effort_required,mental_demand,perceived_controllability,temporal_demand,trust
902,37,undergraduate,3,4,4,3,2,4
932,38,graduate,4,3,4,3,2,4
952,40,graduate,4,3,4,4,2,5
982,41,graduate,5,4,4,4,3,5
1001,45,undergraduate,5,3,4,4,2,5
1031,47,undergraduate,4,3,4,4,2,4
1056,50,undergraduate,5,4,4,3,2,4
1081,55,undergraduate,5,4,4,3,2,4
1116,59,undergraduate,4,3,4,3,2,4
1136,67,undergraduate,4,3,4,3,2,4
1171,73,undergraduate,5,3,4,4,2,5
1186,123,graduate,5,3,4,4,2,5
1221,125,graduate,4,3,4,4,2,5
1241,127,graduate,4,3,4,4,2,5
1271,129,undergraduate,5,3,4,4,2,5
1296,131,undergraduate,3,4,4,3,2,4
1326,137,undergraduate,5,3,4,4,2,5
1336,143,graduate,4,3,4,3,2,4
1371,153,graduate,5,3,4,4,2,5
1391,154,graduate,4,3,4,4,2,5
1421,156,graduate,5,3,4,4,2,5
1456,166,graduate,5,4,4,4,3,5
1481,170,graduate,5,3,4,4,2,5
1506,172,high_school,4,3,4,3,2,4
1536,180,graduate,4,3,4,4,2,5
1561,188,high_school,4,3,4,3,2,4
1586,198,high_school,4,3,4,3,2,4
1615,214,high_school,4,3,4,3,2,4
1852,215,high_school,4,3,4,3,2,4
1632,219,high_school,4,3,4,3,2,4
1657,221,high_school,5,4,4,3,2,4
1682,228,undergraduate,4,3,4,3,2,4
1712,229,undergraduate,5,3,4,4,2,5
1732,237,undergraduate,4,3,4,3,2,4
1762,239,graduate,5,3,4,4,2,5
1797,241,graduate,5,3,4,4,2,5
1822,242,graduate,5,3,4,4,2,5
1879,244,graduate,5,3,4,4,2,5
1901,246,graduate,4,3,4,4,2,5
1924,250,graduate,4,3,4,3,2,4
1941,251,graduate,5,3,4,4,2,5
1968,254,graduate,5,4,4,3,2,5
1981,265,undergraduate,5,3,4,4,2,5
2011,268,undergraduate,5,3,4,4,2,5
2032,269,undergraduate,5,3,4,4,2,5
2063,278,undergraduate,4,3,4,3,2,4
2089,285,undergraduate,5,4,4,3,2,4
2123,288,high_school,4,3,4,3,2,4
2149,289,high_school,4,3,4,3,2,4
2180,293,undergraduate,4,3,4,3,2,4
1862,849,graduate,4,3,4,3,2,4
1889,855,undergraduate,3,4,4,3,2,4
1911,861,undergraduate,4,3,4,4,2,4
1946,863,graduate,4,3,4,4,2,5
1973,877,undergraduate,5,3,4,4,2,5
